ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
230424,Sandelas Júnior,26,https://cdn.sofifa.org/players/4/19/230424.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Santos,https://cdn.sofifa.org/teams/2/light/1053.png,27,12,1818,Left,1,3,2,Medium/ Medium,Normal,No,LDM,13,"Jan 1, 2018",,2021,6'0,172lbs,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,65+2,65+2,65+2,61+2,67+2,70+2,70+2,70+2,67+2,67+2,70+2,70+2,70+2,67+2,55,46,61,69,49,61,59,45,71,67,60,63,62,71,55,68,69,74,77,58,76,74,43,61,54,69,70,72,65,15,15,18,8,7,5.1M
203801,F. Silva,32,https://cdn.sofifa.org/players/4/19/203801.png,Chile,https://cdn.sofifa.org/flags/55.png,72,72,Independiente,https://cdn.sofifa.org/teams/2/light/110093.png,24,15,1871,Right,1,3,2,Medium/ High,Normal,No,CM,22,"Jul 23, 2018",,2020,5'10,165lbs,61+2,61+2,61+2,62+2,64+2,64+2,64+2,62+2,66+2,66+2,66+2,64+2,71+2,71+2,71+2,64+2,67+2,73+2,73+2,73+2,67+2,66+2,68+2,68+2,68+2,66+2,61,51,37,77,46,57,61,60,74,72,43,45,63,69,67,79,68,78,77,68,84,71,72,69,58,67,73,70,70,13,12,9,8,9,3.3M
207641,B. Carrasco,27,https://cdn.sofifa.org/players/4/19/207641.png,Chile,https://cdn.sofifa.org/flags/55.png,72,72,Tiburones Rojos de Veracruz,https://cdn.sofifa.org/teams/2/light/110145.png,33,7,1862,Right,1,3,3,High/ Medium,Lean,No,RM,23,"Jul 1, 2018",,2019,5'8,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,68+2,68+2,68+2,70+2,63+2,63+2,63+2,70+2,61+2,56+2,56+2,56+2,61+2,58+2,51+2,51+2,51+2,58+2,71,61,53,71,59,73,71,59,59,69,91,90,89,57,67,67,59,79,62,59,64,48,72,56,80,61,33,45,39,9,15,16,9,10,5.4M
215321,J. Schunke,31,https://cdn.sofifa.org/players/4/19/215321.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,72,Estudiantes de La Plata,https://cdn.sofifa.org/teams/2/light/101083.png,21,11,1423,Right,1,3,2,Low/ Medium,Normal,No,RCB,6,"Jul 24, 2012",,2021,6'4,187lbs,46+2,46+2,46+2,41+2,42+2,42+2,42+2,41+2,45+2,45+2,45+2,45+2,56+2,56+2,56+2,45+2,59+2,68+2,68+2,68+2,59+2,61+2,71+2,71+2,71+2,61+2,35,26,79,71,35,32,29,32,71,62,30,32,28,76,28,33,31,62,92,23,71,68,27,29,62,71,69,77,64,7,11,6,13,12,3.1M
175897,S. Ujkani,29,https://cdn.sofifa.org/players/4/19/175897.png,Kosovo,https://cdn.sofifa.org/flags/219.png,72,72,Çaykur Rizespor,https://cdn.sofifa.org/teams/2/light/101037.png,21,9,1123,Right,1,2,1,Medium/ Medium,Normal,No,GK,1,"Jul 23, 2018",,2021,6'2,192lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,10,36,12,12,11,14,26,23,51,49,55,66,50,22,79,21,59,17,20,10,10,31,22,50,18,11,10,73,72,64,72,72,4.2M
198426,G. Castellani,30,https://cdn.sofifa.org/players/4/19/198426.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,72,Atlético Nacional,https://cdn.sofifa.org/teams/2/light/101100.png,29,5,1995,Right,1,3,4,Medium/ Medium,Normal,No,LCM,27,"Jan 25, 2018",,2022,6'0,165lbs,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,65+2,68+2,68+2,68+2,65+2,63+2,64+2,64+2,64+2,63+2,70,63,68,77,61,75,77,72,73,74,67,71,70,70,72,80,59,69,80,74,79,66,68,72,72,74,75,48,36,12,13,7,14,11,4M
137242,L. Jiménez,34,https://cdn.sofifa.org/players/4/19/137242.png,Chile,https://cdn.sofifa.org/flags/55.png,72,72,CD Palestino,https://cdn.sofifa.org/teams/2/light/111328.png,16,4,1866,Right,2,4,3,High/ Medium,Normal,No,RW,19,"Aug 9, 2018",,2019,6'0,165lbs,65+2,65+2,65+2,69+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,70+2,58+2,59+2,59+2,59+2,58+2,55+2,51+2,51+2,51+2,55+2,75,55,51,78,74,71,81,75,70,78,65,67,65,70,74,73,62,54,64,65,67,51,61,80,74,79,45,35,30,11,12,6,12,15,2.1M
205594,Dener,26,https://cdn.sofifa.org/players/4/19/205594.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,74,Portimonense SC,https://cdn.sofifa.org/teams/2/light/10031.png,37,8,1859,Right,1,2,3,High/ Medium,Normal,No,CM,7,"Feb 2, 2015",,2019,6'1,168lbs,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,65+2,66+2,66+2,66+2,65+2,63+2,60+2,60+2,60+2,63+2,56,59,63,73,55,72,52,68,69,74,68,63,67,73,67,76,58,86,67,63,72,59,65,70,47,67,36,63,62,15,8,12,7,14,8M
211738,M. Flekken,25,https://cdn.sofifa.org/players/4/19/211738.png,Netherlands,https://cdn.sofifa.org/flags/34.png,72,75,SC Freiburg,https://cdn.sofifa.org/teams/2/light/25.png,28,12,1079,Right,1,4,1,Medium/ Medium,Normal,No,GK,26,"Jul 1, 2018",,2022,6'4,187lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,11,27,14,12,19,12,28,34,28,36,34,64,38,21,54,28,61,11,32,12,14,35,23,24,15,13,20,72,71,66,70,74,5.2M
224538,Pedro Nuno,23,https://cdn.sofifa.org/players/4/19/224538.png,Portugal,https://cdn.sofifa.org/flags/38.png,72,79,Moreirense FC,https://cdn.sofifa.org/teams/2/light/1900.png,44,5,1830,Right,1,3,3,Medium/ Medium,Lean,No,LW,27,"Jul 9, 2018",,2021,5'9,150lbs,65+2,65+2,65+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,67+2,67+2,67+2,70+2,57+2,56+2,56+2,56+2,57+2,53+2,46+2,46+2,46+2,53+2,70,64,40,70,64,74,74,74,66,76,69,67,75,73,79,79,67,68,48,68,66,52,65,70,66,65,28,33,28,14,9,8,11,15,10M
232730,D. Kamada,21,https://cdn.sofifa.org/players/4/19/232730.png,Japan,https://cdn.sofifa.org/flags/163.png,72,79,Sint-Truidense VV,https://cdn.sofifa.org/teams/2/light/680.png,45,19,1766,Right,1,4,3,High/ Medium,Lean,No,CF,15,,Eintracht Frankfurt,"Jun 30, 2019",6'0,161lbs,69+2,69+2,69+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,56+2,53+2,53+2,53+2,56+2,53+2,46+2,46+2,46+2,53+2,61,77,48,73,38,77,67,58,59,75,80,75,80,69,73,68,58,69,59,62,48,28,70,69,71,80,30,42,38,6,10,11,6,11,
167706,N. Bendtner,30,https://cdn.sofifa.org/players/4/19/167706.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,72,Rosenborg BK,https://cdn.sofifa.org/teams/2/light/298.png,3,7,1828,Right,2,3,3,Medium/ Low,Normal,Yes,ST,9,"Mar 6, 2017",,2019,6'4,185lbs,71+2,71+2,71+2,68+2,70+2,70+2,70+2,68+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,54+2,56+2,56+2,56+2,54+2,52+2,53+2,53+2,53+2,52+2,61,71,76,70,70,69,68,45,67,70,68,65,58,70,48,75,69,65,84,67,68,29,70,73,84,80,52,36,28,15,7,7,8,15,3.9M
221467,Lee Chang Min,24,https://cdn.sofifa.org/players/4/19/221467.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,72,77,Jeju United FC,https://cdn.sofifa.org/teams/2/light/1478.png,41,5,1838,Right,1,4,3,High/ Medium,Normal,No,CM,14,"Jan 1, 2016",,2023,5'10,163lbs,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,67+2,62+2,66+2,66+2,66+2,62+2,61+2,60+2,60+2,60+2,61+2,52,57,59,76,48,63,39,48,74,66,67,64,67,69,73,75,71,84,62,74,69,59,73,76,47,66,63,53,46,15,13,16,6,14,5.4M
225563,João Pedro,21,https://cdn.sofifa.org/players/4/19/225563.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,81,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,41,6,1822,Right,1,2,3,High/ Medium,Normal,No,RB,23,"Jul 1, 2018",,2023,5'10,161lbs,60+2,60+2,60+2,67+2,64+2,64+2,64+2,67+2,65+2,65+2,65+2,69+2,65+2,65+2,65+2,69+2,71+2,68+2,68+2,68+2,71+2,70+2,67+2,67+2,67+2,70+2,73,49,56,68,36,73,71,46,62,71,78,77,77,71,66,39,66,77,62,35,64,67,66,56,49,56,71,71,68,10,13,9,12,13,9.1M
226075,M. Bakakis,27,https://cdn.sofifa.org/players/4/19/226075.png,Greece,https://cdn.sofifa.org/flags/22.png,72,73,AEK Athens,https://cdn.sofifa.org/teams/2/light/278.png,29,1,1907,Right,1,4,3,High/ High,Normal,No,RB,2,"Jun 1, 2014",,2023,5'9,143lbs,63+2,63+2,63+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,69+2,66+2,66+2,66+2,69+2,71+2,68+2,68+2,68+2,71+2,71+2,67+2,67+2,67+2,71+2,73,50,60,68,57,71,61,59,70,69,82,83,80,64,64,65,64,77,59,55,70,62,66,54,57,67,68,75,74,10,9,12,8,11,6.5M
182043,Zeng Cheng,31,https://cdn.sofifa.org/players/4/19/182043.png,China PR,https://cdn.sofifa.org/flags/155.png,72,72,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.org/teams/2/light/111839.png,19,10,1109,Right,2,3,1,Medium/ Medium,Normal,No,GK,19,"Jan 1, 2013",,2020,6'3,183lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,11,23,11,13,13,15,45,25,30,36,31,72,44,11,55,41,37,11,40,27,13,64,18,62,16,11,11,72,69,70,73,72,4.2M
186139,M. James,26,https://cdn.sofifa.org/players/4/19/186139.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,33,41,1905,Right,1,3,3,Medium/ Medium,Normal,Yes,CM,22,"May 1, 2012",,2021,5'11,190lbs,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,68+2,71+2,71+2,71+2,68+2,68+2,71+2,71+2,71+2,68+2,68+2,68+2,68+2,68+2,68+2,69,59,63,76,44,68,68,68,74,76,62,53,61,70,69,72,69,70,70,58,69,69,66,71,52,73,69,70,66,7,10,15,8,14,6.2M
186651,G. Vural,30,https://cdn.sofifa.org/players/4/19/186651.png,Turkey,https://cdn.sofifa.org/flags/48.png,72,72,Akhisar Belediyespor,https://cdn.sofifa.org/teams/2/light/111340.png,29,13,2014,Left,1,3,3,High/ Medium,Lean,No,LB,10,"Jul 1, 2018",,2021,5'10,143lbs,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,68+2,68+2,68+2,71+2,66+2,66+2,66+2,71+2,71+2,66+2,66+2,66+2,71+2,70+2,65+2,65+2,65+2,70+2,75,64,65,66,69,74,77,70,61,76,82,83,78,71,77,78,75,82,50,72,71,65,66,51,68,66,64,68,64,8,9,16,6,13,5.9M
199964,M. Pérez,27,https://cdn.sofifa.org/players/4/19/199964.png,Colombia,https://cdn.sofifa.org/flags/56.png,72,72,Deportes Tolima,https://cdn.sofifa.org/teams/2/light/111722.png,33,4,1824,Right,1,3,3,Medium/ Medium,Lean,No,ST,18,"Jul 4, 2014",,2022,6'0,146lbs,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,62+2,62+2,62+2,70+2,52+2,50+2,50+2,50+2,52+2,49+2,46+2,46+2,46+2,49+2,72,72,67,66,57,69,62,69,63,66,77,84,77,68,65,79,77,71,75,67,67,21,72,67,67,69,42,20,18,7,9,16,8,7,4.6M
204060,T. Chery,30,https://cdn.sofifa.org/players/4/19/204060.png,Netherlands,https://cdn.sofifa.org/flags/34.png,72,72,Kayserispor,https://cdn.sofifa.org/teams/2/light/101020.png,29,12,1868,Left,1,3,3,Medium/ Low,Stocky,No,CAM,20,,Guizhou Hengfeng FC,"May 31, 2019",5'7,163lbs,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,55+2,52+2,52+2,52+2,55+2,51+2,44+2,44+2,44+2,51+2,64,71,45,73,62,73,74,75,63,74,82,78,74,67,84,81,89,72,65,75,59,36,64,68,72,66,23,27,25,10,16,6,9,12,
168732,D. Milićević,32,https://cdn.sofifa.org/players/4/19/168732.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,72,72,KAS Eupen,https://cdn.sofifa.org/teams/2/light/2013.png,24,10,1810,Right,1,4,3,Medium/ High,Lean,No,CAM,77,"Jul 1, 2018",,2020,5'8,139lbs,65+2,65+2,65+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,69+2,67+2,67+2,67+2,69+2,56+2,54+2,54+2,54+2,56+2,52+2,43+2,43+2,43+2,52+2,75,66,41,73,74,70,79,79,74,72,67,65,75,63,80,74,59,55,46,76,39,45,72,75,66,77,31,32,36,11,10,15,8,7,3.6M
207645,M. Barrow,25,https://cdn.sofifa.org/players/4/19/207645.png,Gambia,https://cdn.sofifa.org/flags/116.png,72,73,Reading,https://cdn.sofifa.org/teams/2/light/1793.png,37,25,1788,Left,1,2,3,Medium/ Low,Lean,Yes,LW,17,"Aug 3, 2017",,2021,5'9,139lbs,68+2,68+2,68+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,57+2,52+2,52+2,52+2,57+2,55+2,45+2,45+2,45+2,55+2,61,69,47,63,61,75,53,55,61,66,94,93,89,72,84,70,52,63,49,63,49,50,71,67,58,73,28,36,34,11,12,13,12,7,7.3M
212253,A. Scholz,25,https://cdn.sofifa.org/players/4/19/212253.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,76,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,34,14,1712,Right,1,3,2,Medium/ High,Normal,No,CB,14,"Aug 10, 2018",,2023,6'2,185lbs,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,65+2,69+2,69+2,69+2,65+2,66+2,71+2,71+2,71+2,66+2,48,47,70,69,57,57,32,35,64,64,55,54,56,67,59,58,57,67,79,52,76,73,57,62,33,75,71,72,73,14,6,10,11,7,4.6M
191005,A. Elmohamady,30,https://cdn.sofifa.org/players/4/19/191005.png,Egypt,https://cdn.sofifa.org/flags/111.png,72,72,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,22,14,1987,Right,2,3,3,Medium/ Medium,Lean,Yes,RB,3,"Jul 19, 2017",,2020,6'0,172lbs,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,71+2,69+2,69+2,69+2,71+2,70+2,67+2,67+2,67+2,70+2,72,61,72,73,60,68,76,69,69,72,76,76,72,72,63,70,81,86,72,66,59,71,69,67,59,68,62,66,61,14,7,9,10,7,4.3M
203038,Lucas Piazon,24,https://cdn.sofifa.org/players/4/19/203038.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,77,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,42,55,1807,Right,1,4,3,Medium/ Medium,Lean,No,RW,34,"Jan 20, 2012",,2020,6'0,161lbs,69+2,69+2,69+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,71+2,68+2,68+2,68+2,71+2,57+2,54+2,54+2,54+2,57+2,54+2,44+2,44+2,44+2,54+2,71,73,53,75,74,72,75,73,68,77,70,69,72,70,69,70,39,66,55,70,44,31,71,72,73,79,27,32,47,10,7,8,10,14,8M
214302,C. Baeza,24,https://cdn.sofifa.org/players/4/19/214302.png,Chile,https://cdn.sofifa.org/flags/55.png,72,78,Colo-Colo,https://cdn.sofifa.org/teams/2/light/110980.png,42,6,1969,Right,1,3,3,Medium/ Medium,Normal,No,CM,23,"Aug 12, 2012",,2020,5'7,141lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,69+2,62,66,67,73,48,71,50,68,73,73,72,73,71,69,80,71,73,81,72,69,61,71,63,67,61,68,62,69,68,16,15,12,13,9,6.7M
237086,Kim Min Jae,21,https://cdn.sofifa.org/players/4/19/237086.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,72,79,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/teams/2/light/1477.png,38,6,1570,Right,1,2,2,Medium/ High,Normal,No,CB,3,"Jan 1, 2017",,2021,6'2,194lbs,48+2,48+2,48+2,46+2,47+2,47+2,47+2,46+2,49+2,49+2,49+2,48+2,54+2,54+2,54+2,48+2,60+2,65+2,65+2,65+2,60+2,63+2,70+2,70+2,70+2,63+2,25,23,74,59,24,34,21,23,59,47,71,71,67,68,65,44,68,68,84,37,78,73,37,56,30,64,64,73,71,13,7,11,14,11,5.7M
184606,Fábio Pacheco,30,https://cdn.sofifa.org/players/4/19/184606.png,Portugal,https://cdn.sofifa.org/flags/38.png,72,72,Moreirense FC,https://cdn.sofifa.org/teams/2/light/1900.png,23,5,1861,Right,1,3,2,Medium/ High,Lean,No,CDM,6,"Jul 1, 2018",,2021,5'11,161lbs,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,62+2,65+2,65+2,65+2,62+2,68+2,71+2,71+2,71+2,68+2,68+2,71+2,71+2,71+2,68+2,51,45,57,71,48,60,49,58,67,65,66,69,65,75,71,69,78,74,68,64,83,74,53,57,44,70,72,74,69,12,12,10,15,16,4.8M
200223,A. Maher,24,https://cdn.sofifa.org/players/4/19/200223.png,Netherlands,https://cdn.sofifa.org/flags/34.png,72,75,AZ Alkmaar,https://cdn.sofifa.org/teams/2/light/1906.png,39,10,1927,Right,2,3,3,Medium/ Low,Lean,No,LCM,26,"Sep 12, 2018",,2019,5'9,168lbs,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,71+2,71+2,71+2,72+2,66+2,65+2,65+2,65+2,66+2,64+2,57+2,57+2,57+2,64+2,73,64,46,72,73,72,76,75,73,78,70,73,78,74,81,74,53,69,44,70,59,60,69,73,59,67,63,56,52,15,7,7,11,8,6.1M
205343,J. Akpa Akpro,25,https://cdn.sofifa.org/players/4/19/205343.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,72,75,US Salernitana 1919,https://cdn.sofifa.org/teams/2/light/110373.png,38,4,2005,Right,1,3,3,High/ High,Lean,No,RCM,18,"Feb 14, 2018",,2021,5'11,157lbs,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,73+2,71+2,71+2,71+2,73+2,72+2,69+2,69+2,69+2,72+2,76,65,65,75,68,71,66,56,66,71,77,81,77,71,71,75,70,84,57,69,81,71,69,68,56,71,63,74,69,7,10,9,9,8,6.4M
208159,M. Frey,23,https://cdn.sofifa.org/players/4/19/208159.png,Switzerland,https://cdn.sofifa.org/flags/47.png,72,78,Fenerbahçe SK,https://cdn.sofifa.org/teams/2/light/326.png,43,38,1723,Right,1,3,3,High/ High,Stocky,No,ST,22,"Aug 23, 2018",,2022,6'2,196lbs,71+2,71+2,71+2,65+2,68+2,68+2,68+2,65+2,66+2,66+2,66+2,64+2,61+2,61+2,61+2,64+2,48+2,51+2,51+2,51+2,48+2,45+2,48+2,48+2,48+2,45+2,45,76,70,63,54,64,59,35,57,72,64,66,60,63,49,76,71,80,93,64,85,26,75,62,62,73,35,20,16,10,14,7,16,14,9.1M
219167,S. Vittor,29,https://cdn.sofifa.org/players/4/19/219167.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,73,CD Universidad de Concepción,https://cdn.sofifa.org/teams/2/light/112534.png,27,14,1818,Right,1,3,2,Medium/ High,Normal,No,RCB,5,,Racing Club,"Dec 31, 2018",6'2,190lbs,65+2,65+2,65+2,61+2,63+2,63+2,63+2,61+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,63+2,67+2,69+2,69+2,69+2,67+2,67+2,71+2,71+2,71+2,67+2,59,52,75,71,55,66,48,51,68,67,58,56,52,69,37,75,48,73,86,65,72,67,61,51,62,61,71,72,70,9,13,14,9,16,
209440,Romarinho,27,https://cdn.sofifa.org/players/4/19/209440.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Al Ittihad,https://cdn.sofifa.org/teams/2/light/607.png,33,28,1805,Right,1,3,4,High/ Medium,Lean,No,ST,9,"Aug 9, 2018",,2020,5'9,152lbs,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,72+2,65+2,65+2,65+2,72+2,54+2,49+2,49+2,49+2,54+2,51+2,41+2,41+2,41+2,51+2,63,70,64,70,64,78,67,71,63,74,86,85,87,70,84,67,54,74,53,62,32,28,73,65,66,66,30,22,23,15,14,12,9,10,5.6M
237600,B. Srarfi,21,https://cdn.sofifa.org/players/4/19/237600.png,Tunisia,https://cdn.sofifa.org/flags/145.png,72,80,OGC Nice,https://cdn.sofifa.org/teams/2/light/72.png,46,18,1748,Left,1,3,4,High/ Low,Lean,No,RW,11,"Jan 31, 2017",,2021,5'9,157lbs,68+2,68+2,68+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,71+2,65+2,65+2,65+2,71+2,54+2,50+2,50+2,50+2,54+2,50+2,42+2,42+2,42+2,50+2,70,70,56,72,65,79,65,59,65,75,79,78,80,59,68,69,55,59,55,69,36,29,65,70,66,64,30,30,29,9,6,13,7,11,9.7M
239904,D. Khocholava,25,https://cdn.sofifa.org/players/4/19/239904.png,Georgia,https://cdn.sofifa.org/flags/20.png,72,75,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,33,1,1570,Right,1,3,2,Medium/ Medium,Normal,No,CB,5,"Jul 1, 2017",,2020,6'4,194lbs,58+2,58+2,58+2,51+2,53+2,53+2,53+2,51+2,52+2,52+2,52+2,53+2,56+2,56+2,56+2,53+2,61+2,66+2,66+2,66+2,61+2,63+2,70+2,70+2,70+2,63+2,31,51,75,67,23,56,27,21,65,54,64,55,49,63,41,72,65,67,86,25,74,69,44,36,39,63,68,70,73,10,9,7,9,5,7.1M
181281,T. Necid,28,https://cdn.sofifa.org/players/4/19/181281.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,72,72,ADO Den Haag,https://cdn.sofifa.org/teams/2/light/650.png,32,9,1752,Right,2,3,3,Medium/ Low,Lean,No,ST,9,"Aug 28, 2018",,2020,6'3,185lbs,71+2,71+2,71+2,65+2,68+2,68+2,68+2,65+2,66+2,66+2,66+2,64+2,61+2,61+2,61+2,64+2,50+2,50+2,50+2,50+2,50+2,48+2,49+2,49+2,49+2,48+2,47,69,77,64,69,64,56,60,48,67,65,67,57,72,54,76,65,67,80,67,71,25,76,68,78,68,30,32,31,12,12,7,9,10,4.8M
193569,T. Lees,27,https://cdn.sofifa.org/players/4/19/193569.png,England,https://cdn.sofifa.org/flags/14.png,72,73,Sheffield Wednesday,https://cdn.sofifa.org/teams/2/light/1807.png,29,19,1650,Right,1,2,2,Medium/ Medium,Normal,No,RCB,15,"Jul 31, 2014",,2021,6'1,161lbs,52+2,52+2,52+2,54+2,53+2,53+2,53+2,54+2,55+2,55+2,55+2,57+2,59+2,59+2,59+2,57+2,64+2,67+2,67+2,67+2,64+2,66+2,71+2,71+2,71+2,66+2,53,36,71,64,20,59,33,20,60,63,59,62,61,66,68,38,83,65,80,35,68,69,38,56,42,70,74,72,70,13,14,14,9,15,5.8M
214562,L. Castro,29,https://cdn.sofifa.org/players/4/19/214562.png,Colombia,https://cdn.sofifa.org/flags/56.png,72,72,Kaizer Chiefs,https://cdn.sofifa.org/teams/2/light/110929.png,31,1,1666,Right,1,4,3,Medium/ Medium,Normal,No,LS,8,"Jan 1, 2018",,2019,6'0,176lbs,70+2,70+2,70+2,67+2,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,62+2,62+2,62+2,67+2,50+2,49+2,49+2,49+2,50+2,48+2,44+2,44+2,44+2,48+2,53,76,65,74,63,65,45,32,57,65,70,72,62,67,62,69,54,67,75,68,47,18,76,67,51,69,39,25,27,9,8,13,10,15,6.8M
228386,P. Cissé,22,https://cdn.sofifa.org/players/4/19/228386.png,Senegal,https://cdn.sofifa.org/flags/136.png,72,82,Olympiacos CFP,https://cdn.sofifa.org/teams/2/light/280.png,44,1,1546,Right,1,2,2,Medium/ High,Lean,No,RCB,66,"Jan 19, 2017",,2021,6'6,198lbs,48+2,48+2,48+2,43+2,44+2,44+2,44+2,43+2,44+2,44+2,44+2,46+2,49+2,49+2,49+2,46+2,59+2,63+2,63+2,63+2,59+2,62+2,71+2,71+2,71+2,62+2,27,23,73,60,33,38,29,33,52,44,64,70,53,58,38,55,78,70,86,27,77,66,39,30,38,55,73,76,69,14,16,9,15,13,10.5M
230434,Pimentiscinho,30,https://cdn.sofifa.org/players/4/19/230434.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Vitória,https://cdn.sofifa.org/teams/2/light/1719.png,23,10,1868,Left,1,3,2,Medium/ Medium,Normal,No,LDM,13,"Jan 1, 2018",,2021,5'10,165lbs,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,69+2,71+2,71+2,71+2,69+2,70+2,69+2,69+2,69+2,70+2,67,55,67,73,44,63,49,61,77,71,67,66,73,66,72,51,56,67,61,57,67,71,67,66,54,71,75,73,72,9,13,15,7,16,4.4M
192546,E. Stevens,27,https://cdn.sofifa.org/players/4/19/192546.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,72,72,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,26,10,1768,Left,1,2,3,Medium/ Medium,Normal,No,LWB,19,"Jul 1, 2017",,2020,6'0,172lbs,56+2,56+2,56+2,62+2,60+2,60+2,60+2,62+2,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,70+2,67+2,67+2,67+2,70+2,70+2,67+2,67+2,67+2,70+2,73,36,54,66,24,65,66,53,51,69,71,71,67,71,66,57,64,80,66,34,64,68,57,57,52,65,71,74,66,9,16,8,7,15,4.9M
